Country,GDP per capita,Life expectancy
Netherlands2011,52594.2290064164,81.015
Netherlands2012,51860.0559942119,81.212
Netherlands2013,51640.0766862304,81.392
Netherlands2014,52186.9973861206,81.559
Netherlands2015,52974.1162200949,81.715
Netherlands2016,53847.8265545448,81.862
Netherlands2017,55088.6338006744,82.004
Netherlands2018,56060.9136269404,82.143
Netherlands2019,56629.110793233,82.283
New Zealand1990,28086.824130814,75.36
New Zealand1991,26466.6734593338,75.725
New Zealand1992,26479.0418976518,76.082
New Zealand1993,27852.0350173847,76.414
New Zealand1994,28891.0439543187,76.716
New Zealand1995,29815.7861879047,76.989
New Zealand1996,30409.0906623468,77.244
New Zealand1997,30627.8046248469,77.497
New Zealand1998,30599.323192519,77.76
New Zealand1999,32098.1462840981,78.036
New Zealand2000,32837.0978861822,78.324
New Zealand2001,33775.232657194,78.62
New Zealand2002,34745.1653253583,78.914
New Zealand2003,35616.1147057703,79.2
New Zealand2004,36504.1974620148,79.474
New Zealand2005,37293.2137650567,79.734
New Zealand2006,37902.7517600146,79.981
New Zealand2007,38687.8461497115,80.216
New Zealand2008,37933.1514651725,80.441
New Zealand2009,37505.0482758471,80.656
New Zealand2010,37657.1432046716,80.86
New Zealand2011,38214.4745352226,81.052
New Zealand2012,38857.1158931412,81.233
New Zealand2013,39599.1882952181,81.402
New Zealand2014,40432.2414789733,81.561
New Zealand2015,41086.1153021682,81.713
New Zealand2016,41672.1012399483,81.859
New Zealand2017,42285.319902666,82.002
New Zealand2018,42866.1272276586,82.145
New Zealand2019,42877.9429107086,82.288
Nicaragua1990,3454.26764763955,64.293
Nicaragua1991,3371.67858381284,65.011
Nicaragua1992,3309.52433733578,65.683
Nicaragua1993,3224.13909091514,66.297
Nicaragua1994,3261.21900855363,66.849
Nicaragua1995,3384.84140400121,67.344
Nicaragua1996,3531.72704383946,67.798
Nicaragua1997,3606.34230722075,68.234
Nicaragua1998,3676.99335126437,68.667
Nicaragua1999,3872.30656552323,69.1
Nicaragua2000,3968.89293294194,69.527
Nicaragua2001,4026.00183673831,69.934
Nicaragua2002,3998.8775121613,70.308
Nicaragua2003,4043.28903671794,70.64
Nicaragua2004,4200.28312296682,70.933
Nicaragua2005,4320.75032069298,71.195
Nicaragua2006,4438.89605357861,71.436
Nicaragua2007,4600.53606266194,71.673
Nicaragua2008,4693.62809698984,71.915
Nicaragua2009,4477.40950006343,72.167
Nicaragua2010,4611.78569153692,72.428
Nicaragua2011,4837.5370907848,72.692
Nicaragua2012,5083.36301095928,72.951
Nicaragua2013,5263.48483906415,73.197
Nicaragua2014,5443.27808191084,73.429
Nicaragua2015,5630.40573760444,73.649
Nicaragua2016,5811.88305830319,73.86
Nicaragua2017,6004.02858029106,74.068
Nicaragua2018,5729.68822390273,74.275
Nicaragua2019,5451.7078347038,74.485
Niger1990,1124.92232583551,43.538
Niger1991,1084.55698563477,44.103
Niger1992,1070.35281716523,44.703
Niger1993,1038.22295298256,45.33
Niger1994,1021.95257490407,45.979
Niger1995,1011.54113423542,46.641
Niger1996,977.903694506541,47.307
Niger1997,958.544199870923,47.97
Niger1998,1017.39891269833,48.627
Niger1999,979.480617602206,49.279
Niger2000,933.346375903928,49.928
Niger2001,965.417211590173,50.584
Niger2002,976.454450224605,51.256
Niger2003,961.523674608959,51.95
Niger2004,929.884061390282,52.668
Niger2005,961.539888157597,53.411
Niger2006,981.158183921912,54.18
Niger2007,974.682178226183,54.968
Niger2008,1011.10309831936,55.764
Niger2009,992.410102653196,56.557
Niger2010,1036.90430530082,57.333
Niger2011,1020.99681573934,58.081
Niger2012,1085.54282809398,58.79
Niger2013,1099.43224609808,59.455
Niger2014,1127.61407538703,60.07
Niger2015,1132.33120491778,60.631
Niger2016,1151.65787379293,61.137
Niger2017,1163.68778361139,61.599
Niger2018,1200.97246385835,62.024
Niger2019,1224.51026155853,62.42
Nigeria1990,3259.64290040807,45.9
Nigeria1991,3189.08907136026,45.875
Nigeria1992,3253.69442114382,45.857
Nigeria1993,3108.67471825696,45.845
Nigeria1994,2977.09016501163,45.843
Nigeria1995,2901.76822713651,45.854
Nigeria1996,2949.2003567185,45.88
Nigeria1997,2961.19846923008,45.923
Nigeria1998,2962.89211246602,45.994
Nigeria1999,2906.72396750425,46.103
Nigeria2000,2977.04147454063,46.267
Nigeria2001,3075.00313052884,46.51
Nigeria2002,3458.07066646502,46.835
Nigeria2003,3619.14020790471,47.242
Nigeria2004,3854.00806390933,47.72
Nigeria2005,3997.43975061575,48.252
Nigeria2006,4130.40330626342,48.812
Nigeria2007,4288.27030694183,49.373
Nigeria2008,4458.62229484372,49.913
Nigeria2009,4690.37944900228,50.422
Nigeria2010,4932.33479996173,50.896
Nigeria2011,5056.89214708727,51.346
Nigeria2012,5131.3726452234,51.786
Nigeria2013,5329.12151659822,52.228
Nigeria2014,5516.38559753258,52.672
Nigeria2015,5514.77027265177,53.112
Nigeria2016,5284.89322799694,53.541
Nigeria2017,5190.35612668836,53.95
Nigeria2018,5155.07599367409,54.332
Nigeria2019,5135.49946875343,54.687
North Macedonia1990,11378.1606638089,71.152
North Macedonia1991,10691.6480512506,71.331
North Macedonia1992,10013.0535520781,71.502
North Macedonia1993,9286.79630276585,71.68
North Macedonia1994,9134.15849938754,71.871
North Macedonia1995,9025.29657194665,72.08
North Macedonia1996,9103.87809052711,72.309
North Macedonia1997,9188.10895046089,72.55
North Macedonia1998,9439.7104661255,72.795
North Macedonia1999,9789.25933141322,73.038
North Macedonia2000,10182.126070975,73.267
North Macedonia2001,9831.06140591258,73.47
North Macedonia2002,9948.26689783118,73.642
North Macedonia2003,10147.111273571,73.781
North Macedonia2004,10602.7150656807,73.892
North Macedonia2005,11086.1567452985,73.986
North Macedonia2006,11639.5430449541,74.08
North Macedonia2007,12379.370695841,74.19
North Macedonia2008,13044.7636415746,74.324
North Macedonia2009,12987.1715790165,74.484
North Macedonia2010,13412.3128319948,74.662
North Macedonia2011,13714.575216367,74.846
North Macedonia2012,13640.2240111418,75.019
North Macedonia2013,14027.1309671367,75.171
North Macedonia2014,14524.1946989175,75.299
North Macedonia2015,15072.9475418471,75.406
North Macedonia2016,15491.7435930236,75.498
North Macedonia2017,15649.9274193472,75.589
North Macedonia2018,16093.3104230501,75.688
North Macedonia2019,16600.1436488516,75.797
Norway1990,42136.6162635665,76.729
Norway1991,43229.9297551282,76.932
Norway1992,44517.449551772,77.146
Norway1993,45512.4043620457,77.361
Norway1994,47541.781485856,77.575
Norway1995,49260.9848316016,77.783
Norway1996,51476.2152139198,77.985
Norway1997,53903.4545735364,78.184
Norway1998,54989.719823037,78.384
Norway1999,55713.7732048443,78.586
Norway2000,57127.3997508609,78.793
Norway2001,58018.329457927,79.01
Norway2002,58540.8636369314,79.237
Norway2003,58728.1752425985,79.474
Norway2004,60699.5854473669,79.72
Norway2005,61870.3837851071,79.972
Norway2006,62846.9582138128,80.225
Norway2007,64062.4369139561,80.475
Norway2008,63570.3612363011,80.717
Norway2009,61689.5777152826,80.945
Norway2010,61353.4963937525,81.156
Norway2011,61157.1489347399,81.345
Norway2012,61990.7116232878,81.512
Norway2013,61878.9944110006,81.66
Norway2014,62390.1497031613,81.792
Norway2015,62987.5358625454,81.912
Norway2016,63104.1003947269,82.029
Norway2017,64050.7561654656,82.146
Norway2018,64341.2589026158,82.271
Norway2019,64452.812617024,82.404
Oman1990,26558.5237272927,67.18
Oman1991,26957.7777585951,67.739
Oman1992,27906.918293583,68.273
Oman1993,28324.6163578406,68.786
Oman1994,28377.3541320067,69.283
Oman1995,29040.3752322893,69.77
Oman1996,29491.6377707782,70.25
Oman1997,31088.8357706344,70.726
Oman1998,31880.549443726,71.197
Oman1999,31943.1233902361,71.664
Oman2000,33839.520542694,72.126
Oman2001,34940.7290165869,72.58
Oman2002,33965.5277046508,73.022
Oman2003,32348.3349734172,73.447
Oman2004,31971.0071070716,73.851
Oman2005,31909.5027436973,74.23
Oman2006,32718.1698013759,74.577
Oman2007,33192.2745814757,74.893
Oman2008,34689.5748401408,75.179
Oman2009,35207.2230986474,75.44
Oman2010,33864.9837422885,75.682
Oman2011,32523.3512476048,75.916
Oman2012,32961.5904262655,76.149
Oman2013,32189.3252939315,76.388
Oman2014,30530.4993089424,76.634
Oman2015,30146.9560518823,76.887
Oman2016,30184.8701587714,77.142
Oman2017,29077.3635995539,77.393
Oman2018,28350.9435298546,77.633
Oman2019,27294.5729762764,77.861
Pakistan1990,2915.90017547499,60.1
Pakistan1991,2976.9125425738,60.393
Pakistan1992,3118.13923743214,60.68
Pakistan1993,3086.89347772732,60.96
Pakistan1994,3115.10296838432,61.235
Pakistan1995,3179.50713018003,61.505
Pakistan1996,3240.08879718144,61.773
Pakistan1997,3180.35110759572,62.039
Pakistan1998,3169.89022455647,62.303
Pakistan1999,3196.27954513026,62.564
Pakistan2000,3245.37834188783,62.82
Pakistan2001,3277.05127768294,63.066
Pakistan2002,3279.03097736504,63.3
Pakistan2003,3388.176690416,63.522
Pakistan2004,3560.81184143701,63.736
Pakistan2005,3706.82402332879,63.951
Pakistan2006,3836.49274978763,64.176
Pakistan2007,3931.17578480943,64.42
Pakistan2008,3908.59900568073,64.685
Pakistan2009,3930.50817356197,64.969
Pakistan2010,3906.87397085543,65.264
Pakistan2011,3928.51992734586,65.562
Pakistan2012,3980.74864958441,65.849
Pakistan2013,4069.26749773498,66.117
Pakistan2014,4171.29183022323,66.36
Pakistan2015,4278.34666284049,66.577
Pakistan2016,4421.58192929723,66.77
Pakistan2017,4571.20507840804,66.947
Pakistan2018,4739.47271266276,67.114
Pakistan2019,4690.48477660926,67.273
Palau2000,13586.8050432488,68.335
Palau2001,14248.5021776288,68.635
Palau2002,14569.1652878854,68.951
Palau2003,13972.7861486493,69.271
Palau2004,14615.1590013696,69.592
Palau2005,15253.0353117555,69.908
Palau2006,15376.9213211266,70.218
Palau2007,16003.7758808116,70.523
Palau2008,15441.9519431738,70.822
Palau2009,14753.9081230265,71.116
Palau2010,15062.4957934309,71.406
Palau2011,16255.7398026877,71.695
Palau2012,16633.5380443779,71.984
Palau2013,16099.3208807337,72.274
Palau2014,17091.2271727424,72.559
Palau2015,18338.1282708705,72.834
Palau2016,18268.0316574603,73.089
Palau2017,17826.3936114578,73.32
Palau2018,18444.3077619985,73.524
Palau2019,17572.6226006793,73.701
Palestine1994,3951.20549285021,69.455
Palestine1995,4047.12848777267,69.757
Palestine1996,3916.92577525948,70.041
Palestine1997,4294.74609802983,70.309
Palestine1998,4786.48023587714,70.56
Palestine1999,5052.06407236539,70.797
Palestine2000,4503.24884871918,71.022
Palestine2001,3980.93334903897,71.239
Palestine2002,3395.85502779122,71.447
Palestine2003,3774.13239294371,71.648
Palestine2004,4485.52545771034,71.842
Palestine2005,4866.02847430128,72.028
Palestine2006,4695.99472699102,72.203
Palestine2007,4750.92969249725,72.366
Palestine2008,4965.37294950639,72.517
Palestine2009,5250.11607535578,72.656
Palestine2010,5411.0664822782,72.788
Palestine2011,5782.68959325891,72.915
Palestine2012,5985.68324726688,73.041
Palestine2013,6118.25718135648,73.17
Palestine2014,5967.07343700875,73.303
Palestine2015,6048.97659721444,73.442
Palestine2016,6438.93364028868,73.589
Palestine2017,6401.74089135074,73.74
Palestine2018,6318.21006766832,73.895
Palestine2019,6245.44869712345,74.053
Panama1990,10726.0027523866,72.982
Panama1991,11493.6211113143,73.212
Panama1992,12181.2166330283,73.439
Panama1993,12583.78010079,73.661
Panama1994,12679.485818844,73.879
Panama1995,12639.9946354563,74.092
Panama1996,12889.2708066563,74.3
Panama1997,13445.0183363696,74.5
Panama1998,14142.6268842415,74.694
Panama1999,14405.3858122096,74.881
Panama2000,14507.7959728498,75.06
Panama2001,14311.0228798706,75.233
Panama2002,14353.370315947,75.401
Panama2003,14677.9962363957,75.565
Panama2004,15491.0020063964,75.728
Panama2005,16301.5159296249,75.892
Panama2006,17391.0895002555,76.06
Panama2007,19125.6286847739,76.234
Panama2008,20636.9274509912,76.414
Panama2009,20525.6201169059,76.6
Panama2010,21343.3049948781,76.792
Panama2011,23349.1568124337,76.989
Panama2012,25196.2392679524,77.188
Panama2013,26480.6094895382,77.386
Panama2014,27352.5193924166,77.583
Panama2015,28431.0824221868,77.776
Panama2016,29332.4145393568,77.964
Panama2017,30446.8372293853,78.149
Panama2018,31012.9461549459,78.329
Panama2019,31432.1132703975,78.506
Papua New Guinea1990,2434.70012255459,56.492
Papua New Guinea1991,2605.22279814877,56.823
Papua New Guinea1992,2898.14723646016,57.152
Papua New Guinea1993,3347.57183937969,57.473
Papua New Guinea1994,3464.84846011367,57.781
Papua New Guinea1995,3271.67129313329,58.073
Papua New Guinea1996,3440.33005668893,58.344
Papua New Guinea1997,3225.65697279473,58.594
Papua New Guinea1998,3028.92889562563,58.828
Papua New Guinea1999,3012.59440336755,59.049
Papua New Guinea2000,2871.41637699376,59.265
Papua New Guinea2001,2806.95351945568,59.487
Papua New Guinea2002,2745.51441559186,59.722
Papua New Guinea2003,2748.70110541798,59.974
Papua New Guinea2004,2765.34669105289,60.245
Papua New Guinea2005,2877.11564572546,60.534
Papua New Guinea2006,2963.41822324608,60.836
Papua New Guinea2007,3119.17556853714,61.141
Papua New Guinea2008,3035.17068197108,61.442
Papua New Guinea2009,3165.09326685941,61.739
Papua New Guinea2010,3406.64403989259,62.029
Papua New Guinea2011,3369.84445470171,62.316
Papua New Guinea2012,3453.38711152872,62.604
Papua New Guinea2013,3513.02325301783,62.892
Papua New Guinea2014,3909.33865961052,63.181
Papua New Guinea2015,4083.75243695251,63.466
Papua New Guinea2016,4222.52499305271,63.744
Papua New Guinea2017,4285.62875648139,64.01
Papua New Guinea2018,4190.0948949613,64.263
Papua New Guinea2019,4349.80804806069,64.501
Paraguay1990,8475.73662531071,68.545
Paraguay1991,8547.33906738241,68.753
Paraguay1992,8475.91879498154,68.958
Paraguay1993,8678.57927580118,69.152
Paraguay1994,8923.49523153566,69.335
Paraguay1995,9311.3392879465,69.511
Paraguay1996,9243.47495515422,69.69
Paraguay1997,9422.68327523578,69.88
Paraguay1998,9226.50636901303,70.087
Paraguay1999,8911.16479343125,70.31
Paraguay2000,8530.20798959163,70.546
Paraguay2001,8295.06744220454,70.786
Paraguay2002,8138.10485337466,71.023
Paraguay2003,8337.47215764724,71.249
Paraguay2004,8528.03792966637,71.464
Paraguay2005,8570.09446530592,71.667
Paraguay2006,8846.70173503855,71.862
Paraguay2007,9193.83991191429,72.055
Paraguay2008,9657.68146014383,72.251
Paraguay2009,9503.26664392407,72.45
Paraguay2010,10415.6564362312,72.653
Paraguay2011,10714.6909309807,72.86
Paraguay2012,10493.8127707461,73.068
Paraguay2013,11209.1315406647,73.274
Paraguay2014,11643.7275051513,73.473
Paraguay2015,11828.1401290455,73.662
Paraguay2016,12170.7843887945,73.836
Paraguay2017,12590.548443655,73.992
Paraguay2018,12827.7080209236,74.131
Paraguay2019,12615.5286456565,74.254
Peru1990,5249.20038403325,66.165
Peru1991,5258.2601899355,66.757
Peru1992,5128.63437496188,67.33
Peru1993,5295.79823307259,67.88
Peru1994,5837.08995634037,68.405
Peru1995,6154.16741922551,68.903
Peru1996,6210.22264216459,69.378
Peru1997,6492.54913723842,69.834
Peru1998,6354.43333131548,70.274
Peru1999,6345.50053364702,70.7
Peru2000,6422.4805683104,71.111
Peru2001,6380.33766422578,71.505
Peru2002,6653.3950975905,71.882
Peru2003,6861.83061903476,72.24
Peru2004,7136.35156146601,72.581
Peru2005,7519.02906932011,72.908
Peru2006,8017.25502158318,73.222
Peru2007,8629.26453343658,73.528
Peru2008,9341.2310269105,73.826
Peru2009,9368.04546271701,74.12
Peru2010,10066.4675664813,74.41
Peru2011,10616.8436986492,74.697
Peru2012,11176.0867152669,74.981
Peru2013,11724.0035983902,75.258
Peru2014,11877.0789320691,75.529
Peru2015,12110.2668971421,75.792
Peru2016,12403.6871416862,76.044
Peru2017,12506.5293750586,76.286
Peru2018,12781.4164435302,76.516
Peru2019,12853.6920747721,76.736
Philippines1990,4231.79173643063,66.366
Philippines1991,4103.90875030277,66.811
Philippines1992,4018.62980759338,67.239
Philippines1993,4006.69625405473,67.628
Philippines1994,4085.14541043296,67.962
Philippines1995,4178.03229743529,68.231
Philippines1996,4322.08507752273,68.431
Philippines1997,4444.78649201456,68.574
Philippines1998,4322.02914131141,68.675
Philippines1999,4358.68940918809,68.744
Philippines2000,4453.75667171085,68.793
Philippines2001,4492.72142441184,68.835
Philippines2002,4562.76138192326,68.88
Philippines2003,4697.48565008809,68.937
Philippines2004,4908.05873785245,69.013
Philippines2005,5054.23893301697,69.112
Philippines2006,5228.3157413263,69.233
Philippines2007,5474.68132696435,69.37
Philippines2008,5618.48495292549,69.515
Philippines2009,5606.59067690613,69.667
Philippines2010,5918.37322881976,69.823
Philippines2011,6043.60167583247,69.984
Philippines2012,6351.26494235987,70.149
Philippines2013,6666.25051231347,70.315
Philippines2014,6973.6389092765,70.481
Philippines2015,7300.13621040525,70.644
Philippines2016,7705.05376971311,70.802
Philippines2017,8120.86879329703,70.952
Philippines2018,8516.13654897274,71.095
Philippines2019,8914.72379820449,71.231
Poland1990,11314.9623717748,70.823
Poland1991,10483.9020339088,70.93
Poland1992,10714.6596214683,71.084
Poland1993,11086.9600535319,71.285
Poland1994,11649.1637787809,71.533
Poland1995,12459.6663496466,71.827
Poland1996,13211.5679658277,72.164
Poland1997,14054.3875264013,72.535
Poland1998,14701.3431089877,72.923
Poland1999,15386.9426340457,73.318
Poland2000,16257.6458763574,73.7
Poland2001,16466.785996586,74.052
Poland2002,16809.8181953951,74.367
Poland2003,17409.6390092938,74.644
Poland2004,18287.8279317579,74.884
Poland2005,18937.4751533604,75.099
Poland2006,20111.2996235069,75.306
Poland2007,21543.1637013335,75.523
Poland2008,22444.9073474414,75.765
Poland2009,23064.9537007667,76.034
